address,categories,category_ids,city,description,distance,foursquare_id,hours,id,instagram_url,is_nightlife,last_fsq_refresh,lat,lng,location,name,place_id,popularity,price_level,rating,social_media,state,summary,tips,types,website
"1160 N Vermont Ave, Los Angeles, CA 90029, USA",Hotel,19014,Los Angeles,,1160,4bc44962dce4eee16912729d,"{'tuesday': '5:00\u2009–\u200911:00\u202fPM', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '5:00\u2009–\u200911:00\u202fPM', 'saturday': '5:00\u2009–\u200911:00\u202fPM', 'wednesday': '5:00\u2009–\u200911:00\u202fPM', 'thursday': '5:00\u2009–\u200911:00\u202fPM'}",ChIJN1t7xlPHwoARCbEQ9_5AdV8,,False,2025-05-11 23:53:15.849053+00:00,34.09288470000001,-118.2912032,"{'lat': 34.09288470000001, 'lng': -118.2912032}",Route 66 Hollywood - Bistro and Lounge,ChIJN1t7xlPHwoARCbEQ9_5AdV8,,3,2.1,{},CA,"Intimate Hollywood Hotel haunt with a stylish atmosphere & a lounge area, plus pizza & cocktails.","Breakfast is good and amenities are solid. Parking is ample but costs too much. Hidden fees make bookings significantly higher, internet is wonky. Very clean and staff is friendly. They take pets!, Rooms are clean and spacious. We were on the 3rd floor. Free nice breakfast and decent wifi. All in all a pretty good hotel for the price! And the metro is half a block away or 3 minutes., If you want the scoop on everything going on in the LA area, go talk to Mike in the gift shop. Super helpful and friendly guy. Ask him when he's moving to the Moon.","bar, point_of_interest, establishment",
"13124 S Figueroa St, Los Angeles, CA 90061, USA",Entertainment Service,11036,Los Angeles,,1634,4cbca6ebbac93704687df97c,"{'tuesday': '12:00\u202fPM\u2009–\u20094:00\u202fAM', 'monday': '12:00\u202fPM\u2009–\u20094:00\u202fAM', 'sunday': '12:00\u202fPM\u2009–\u20094:00\u202fAM', 'friday': '12:00\u202fPM\u2009–\u20095:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u20095:00\u202fAM', 'wednesday': '12:00\u202fPM\u2009–\u20094:00\u202fAM', 'thursday': '12:00\u202fPM\u2009–\u20094:00\u202fAM'}",ChIJN384hGzKwoARiPHfDOpGmL4,,False,2025-05-11 23:56:35.019235+00:00,33.9126314,-118.2824194,"{'lat': 33.9126314, 'lng': -118.2824194}",Rio Gentlemen's Club - Los Angeles,ChIJN384hGzKwoARiPHfDOpGmL4,,,3.2,{},CA,A Entertainment Service in downtown LA.,"mention 4sqr for half of specials;), Lunch with a VIEW...","night_club, bar, point_of_interest, establishment",https://riogcla.com/home/
"2308 S Union Ave, Los Angeles, CA 90007, USA","Beer Bar, Wine Bar, Italian Restaurant","13025, 13236, 13006",Los Angeles,,0,5d294994ceaba300235c4f41,"{'tuesday': '5:00\u2009–\u200910:00\u202fPM', 'monday': '5:00\u2009–\u200910:00\u202fPM', 'sunday': '10:30\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u2009–\u200910:00\u202fPM', 'friday': '5:00\u2009–\u200911:00\u202fPM', 'saturday': '10:30\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u2009–\u200911:00\u202fPM', 'wednesday': '5:00\u2009–\u200910:00\u202fPM', 'thursday': '5:00\u2009–\u200911:00\u202fPM'}",ChIJNRRxXezHwoARycaDMem45cQ,http://instagram.com/eatwithbacari,False,2025-05-12 00:49:02.354540+00:00,34.03450139999999,-118.2834681,"{'lat': 34.0345014, 'lng': -118.2834681}",Bacari W. Adams,ChIJNRRxXezHwoARycaDMem45cQ,,2,4.4,{},CA,"The menu's scrawled on the chalkboard walls of this cozy, stylish wine bar serving Italian tapas.",Insane deals and the drinks aren’t bad. Open bar on Sunday evenings $20/90min and $25 on every other night,"bar, restaurant, food, point_of_interest, establishment",http://www.eatwithbacari.com/
"1230 S Olive St, Los Angeles, CA 90015, USA",Beer Bar,13006,Los Angeles,,2991,5bccfe75872f7d002ce23c2b,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': '12:00\u2009–\u20098:00\u202fPM', 'friday': '12:00\u2009–\u200910:00\u202fPM', 'saturday': '12:00\u2009–\u200910:00\u202fPM', 'wednesday': 'Closed', 'thursday': 'Closed'}",ChIJNRYSv8jHwoARe5CQvomkKH0,https://www.instagram.com/firstdraftdtla,False,2025-05-12 00:01:11.518404+00:00,34.0383626,-118.2629886,"{'lat': 34.0383626, 'lng': -118.2629886}",First Draft Taproom & Kitchen,ChIJNRYSv8jHwoARe5CQvomkKH0,,2,4.3,{},CA,"Contemporary brewpub with self-service tap beer, trestle tables, TVs & a modern American menu.","100+beers on tap. A solid food menu, and familiar staff. Community seating is a huge bonus. Great for those cheap friends who always want to drink and split the bill., Great beer spot. Fun way to try new beers without getting stuck with something you don’t like! Good food too., Pour tiny samples, there's so much to try","bar, restaurant, point_of_interest, food, establishment",http://www.firstdraftdtla.com/
"236 S Los Angeles St suite g, Los Angeles, CA 90012, USA",,,Los Angeles,,298,a45a4b992636dce39a53429c,"{'tuesday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': '6:00\u2009–\u200910:00\u202fPM', 'sunday': '2:00\u202fPM\u2009–\u20091:30\u202fAM', 'friday': '5:00\u202fPM\u2009–\u20091:30\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'wednesday': '5:00\u202fPM\u2009–\u20091:30\u202fAM', 'thursday': '5:00\u202fPM\u2009–\u20091:30\u202fAM'}",ChIJNRuP28rHwoARsVROzrrmszs,,False,2025-05-11 23:49:55.229404+00:00,34.0494687,-118.2437491,"{'lat': 34.0494687, 'lng': -118.2437491}",Peking Tavern,ChIJNRuP28rHwoARsVROzrrmszs,,1,4.5,{},CA,Hand-pulled noodles made in a glass-walled kitchen & craft beer star at this stylish Chinese eatery.,,"night_club, bar, restaurant, food, point_of_interest, establishment",https://www.pekingtavern.com/home
"6430 San Fernando Rd, Glendale, CA 91201, USA","American Restaurant, Mediterranean Restaurant, Persian Restaurant","13068, 13317, 13302",Los Angeles,,2325,4cddaa52f8a4a143ec88d1bc,"{'tuesday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': 'Closed', 'sunday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'friday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '12:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '12:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJNVY1dETBwoARXrx5XZD1N4g,,False,2025-05-11 23:59:50.527251+00:00,34.1670834,-118.2892041,"{'lat': 34.1670834, 'lng': -118.2892041}",ARARAT Restaurant Lounge Cafe,ChIJNVY1dETBwoARXrx5XZD1N4g,,2,4.2,{},CA,Eastern European cuisine served in a festive space with live Armenian & Russian music & dancing.,"I've never had Middle Eastern food before so I decided to give this a try since I heard about it from theskedge.com. I had the Kale Poche which was incredible!, Very good food, friendly staff, Great food, always fresh, great staff and great service","night_club, cafe, bar, restaurant, food, point_of_interest, establishment",
"267 Main St, Los Angeles, CA 90012, USA",Parking,19020,Los Angeles,,429,4ea2ef1993ad755e372b6019,,ChIJNZg1cUnGwoAR05Ns_8F0y_k,,False,2025-05-11 23:49:50.396578+00:00,34.0498425,-118.2458241,"{'lat': 34.0498425, 'lng': -118.2458241}",Five Star Bar,ChIJNZg1cUnGwoAR05Ns_8F0y_k,,1,4.2,{},CA,"Local hangout with a rock-'n'-roll vibe for concerts, a sizable beer selection & American eats.",,"bar, restaurant, food, point_of_interest, establishment",
"44 W Green St, Pasadena, CA 91105, USA",Dance Studio,18025,Los Angeles,,504,4b738a14f964a52039b32de3,"{'tuesday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'monday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'sunday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'friday': '12:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '11:00\u202fAM\u2009–\u20092:00\u202fAM', 'wednesday': '12:00\u202fPM\u2009–\u20091:30\u202fAM', 'thursday': '12:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJNf7r5nDDwoARQAtdK0iadE0,https://www.instagram.com/roccostavern/,False,2025-05-11 23:58:22.075569+00:00,34.144356,-118.151521,"{'lat': 34.144356, 'lng': -118.151521}",Rocco's Tavern -Pasadena,ChIJNf7r5nDDwoARQAtdK0iadE0,,2,4.4,{},CA,Red-sauce Italian cuisine & beer is served up in a sports-bar setting with TVs & a festive vibe.,"Classic style, modern function - love it. Cute touches all over the studio, including an old-fashioned stopwatch hanging on the white brick wall next to the stall bar, to time your hang! xogwenyth, You need to push yourself harder every time. It's such a great workout and the instructors are all awesome!, Parking at garage on Delacey or Fair Oaks is free for 90min. Street parking is free daily before 11am.","bar, restaurant, food, point_of_interest, establishment",https://roccos-tavern.club/
"417 W 8th St, Los Angeles, CA 90014, USA",Cocktail Bar,13009,Los Angeles,,0,4106ec80f964a520860b1fe3,"{'tuesday': '3:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': '3:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '3:00\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '3:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '3:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '3:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '3:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJNx5chbXHwoARcdgHCYML840,https://www.instagram.com/goldengopherla,False,2025-05-12 00:47:50.283728+00:00,34.0450353,-118.2562027,"{'lat': 34.0450353, 'lng': -118.2562027}",Golden Gopher,ChIJNx5chbXHwoARcdgHCYML840,,2,4.5,{},CA,"Comfy hangout with cocktails, microbrew beers & vintage arcade games, plus beer & liquor to go.","The oldest liquor license in LA, and they even have a vintage Pac Man arcade game. Very chill atmosphere and totally casual. Props to their beer selection., I went along with witch doctor Malak’s insistence that his golden gopher statue was to be worshipped, mostly because my hands were bound, but also because his charts and graphs made a lot of sense., Best bar in #DTLA. They can make any cocktail you want, and the staff is so friendly. There's a smokers lounge, thumbs up for that 🙌🏼 Last but not least, we loved the music they played","bar, point_of_interest, establishment",http://goldengopherla.com/
"1927 Hillhurst Ave, Los Angeles, CA 90027, USA","Cocktail Bar, Restaurant","13009, 13065",Los Angeles,,1715,4cb11c721463a143c913a3a9,"{'tuesday': '9:00\u202fAM\u2009–\u200910:00\u202fPM', 'monday': '9:00\u202fAM\u2009–\u200910:00\u202fPM', 'sunday': '8:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '9:00\u202fAM\u2009–\u200911:00\u202fPM', 'saturday': '8:00\u202fAM\u2009–\u200911:00\u202fPM', 'wednesday': '9:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '9:00\u202fAM\u2009–\u200910:00\u202fPM'}",ChIJOQwd2K_AwoARdHV02kF0BJg,https://www.instagram.com/alcovebigbar,False,2025-05-11 23:53:32.843709+00:00,34.1062205,-118.287784,"{'lat': 34.1062205, 'lng': -118.287784}",Big Bar,ChIJOQwd2K_AwoARdHV02kF0BJg,,2,4.6,{},CA,"Hip haunt with an old-world vibe serving creative cocktails, top-shelf spirits & elevated bar bites.","Big Bar regulars often ask for the Corn and Oil, an off-menu classic made with Smith & Cross Jamaican Rum, Velvet Falernum and Angostura Bitters., Top-notch spirits are key to the cocktails at Big Bar, and there's something to fit every taste., Imagine your grandmother’s house: Warm and inviting, with no shortage of antique knick-knacks. Now add a ton of booze.","bar, point_of_interest, establishment",http://www.alcovecafe.com/bigbar
"1621 1/2 N Cahuenga Blvd, Los Angeles, CA 90028, USA",Dive Bar,13010,Los Angeles,,0,3fd66200f964a5203eef1ee3,"{'tuesday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'monday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'sunday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'friday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'saturday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'wednesday': '8:00\u202fPM\u2009–\u20092:00\u202fAM', 'thursday': '8:00\u202fPM\u2009–\u20092:00\u202fAM'}",ChIJOTIHzTu_woARfS71cm5CCcc,,False,2025-05-12 00:46:03.087757+00:00,34.100378,-118.3297626,"{'lat': 34.1003702, 'lng': -118.3296956}",Burgundy Room,ChIJOTIHzTu_woARfS71cm5CCcc,,1,4.5,{},CA,"Tiny & dark, this longtime hangout draws the rock 'n' roll crowd with DJ'd tunes & a laid-back vibe.","Probably one of the more compact bars I've ever been to. Full of atmosphere and delightfully divey while being in close proximity to more bougie places., The shot glasses aren't actually full shots. They measure out to be just under a full shot. Avoid the trick single shot glass and order a double shot. (My friend stole a glass and she measured it out), Sounds like an I Love Shanghai Lounge approved establishment. I can't wait to be playing booze clues with a hangover when I stumble through your doors.","bar, point_of_interest, establishment",https://www.instagram.com/hollywoodburg/
"1615 Ocean Front Walk, Santa Monica, CA 90401, USA","Beer Garden, American Restaurant","13068, 13007",Los Angeles,,0,3fd66200f964a52000f01ee3,"{'tuesday': '11:00\u202fAM\u2009–\u20098:00\u202fPM', 'monday': '12:00\u2009–\u20097:00\u202fPM', 'sunday': '10:00\u202fAM\u2009–\u20098:00\u202fPM', 'friday': '11:00\u202fAM\u2009–\u20099:00\u202fPM', 'saturday': '10:00\u202fAM\u2009–\u20099:00\u202fPM', 'wednesday': '11:00\u202fAM\u2009–\u20098:00\u202fPM', 'thursday': '11:00\u202fAM\u2009–\u20098:00\u202fPM'}",ChIJOddy1NCkwoARuMiYniHCgPM,https://www.instagram.com/big_deans_santamonica/,False,2025-05-12 00:41:34.947433+00:00,34.01029150000001,-118.4955998,"{'lat': 34.0102915, 'lng': -118.4955998}",Big Dean's Ocean Front Cafe,ChIJOddy1NCkwoARuMiYniHCgPM,,1,4.5,{},CA,"Kitschy beach-view sports bar with a long history providing pub grub, draft beers & outdoor patios.","Lovely location opposite pier, friendly non pushy service, great cheeseburger and there wings were amazing! Great chilled little spot for lunch and drinks, Added in September of ‘17, the back patio has a fresh brewed strait from the brewery tap of Bud Light. It’s the best tasting tap beer I’ve had outside of the beer during a brewery tour., The captain’s platter, the cheeseburgers, everything is great here.   The atmosphere is eclectic and the drinks are great!   Absolutely love this place.","bar, restaurant, food, point_of_interest, establishment",https://www.bigdeansoceanfrontcafe.com/
"4427 W Sunset Blvd, Los Angeles, CA 90027, USA","Cocktail Bar, Lounge, Mexican Restaurant","13016, 13009, 13303",Los Angeles,,841,410ed580f964a520cc0b1fe3,"{'tuesday': 'Closed', 'monday': 'Closed', 'sunday': 'Closed', 'friday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '6:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '6:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJOw7tO03HwoARpYVvqyQzimI,https://www.instagram.com/tikiti1961/,False,2025-05-11 23:53:13.699707+00:00,34.0974753,-118.2857823,"{'lat': 34.0974753, 'lng': -118.2857823}",Tiki-Ti,ChIJOw7tO03HwoARpYVvqyQzimI,,2,4.7,{},CA,This local landmark whips up tropical drinks in a tiny room covered in tikis & Hawaiian decor.,"If you love tiki bars, this tiny spot is considered one of the best in the country, according to tiki bar review community Critiki. Deceptively strong drinks, kitschy decor, and a rich history., A tiki essential! Ray's Mistake is the signature drink. Stealth is the strongest. Blood and Sand or Uga Booga get the bar chanting. Spin the wheel if you can't decide. And remember, CASH ONLY!, Bring cash and come a little or you might have to wait a few mins to get in.  A lot of fun drinks and if you can't decide ask to spin the wheel.  Order the 'Uga Booga' for fun.","bar, point_of_interest, establishment",http://www.tiki-ti.com/
"7701 Santa Fe Ave, Huntington Park, CA 90255, USA","Cocktail Bar, Lounge, Wine Bar","13016, 13009, 13025",Los Angeles,,2849,7e05f4c027e343f9ed362292,,ChIJOxZJRhXJwoARCz0uvb2rFig,,False,2025-05-11 23:56:31.152740+00:00,33.9694492,-118.2303941,"{'lat': 33.9694492, 'lng': -118.2303941}",El Camino Club,ChIJOxZJRhXJwoARCz0uvb2rFig,,,4.1,{},CA,"A Cocktail Bar, Lounge, and more in downtown LA.",,"bar, point_of_interest, establishment",http://el-camino-club.edan.io/
"8358 W Sunset Blvd, West Hollywood, CA 90069, USA","Bar, Fast Food Restaurant, New American Restaurant","13145, 13314, 13003",Los Angeles,,1111,49d61462f964a520aa5c1fe3,"{'tuesday': '7:00\u202fAM\u2009–\u200910:00\u202fPM', 'monday': '7:00\u202fAM\u2009–\u200910:00\u202fPM', 'sunday': '7:00\u202fAM\u2009–\u20093:00\u202fPM', 'friday': '7:00\u202fAM\u2009–\u200911:00\u202fPM', 'saturday': '7:00\u202fAM\u2009–\u200911:00\u202fPM', 'wednesday': '7:00\u202fAM\u2009–\u200910:00\u202fPM', 'thursday': '7:00\u202fAM\u2009–\u200911:00\u202fPM'}",ChIJPR1jrb--woARVwhQ-pCDnMU,https://www.instagram.com/drawbertson/,False,2025-05-11 23:47:45.318053+00:00,34.0951388,-118.3720216,"{'lat': 34.0951388, 'lng': -118.3720216}",The Tower Bar,ChIJPR1jrb--woARVwhQ-pCDnMU,,4,4.3,{},CA,"Chic lounge in art deco hotel drawing bigwigs with clubby decor, French-American chow & jazz piano.","Absolutely delicious spicy tuna tartar and zucchini chips, and mouthwatering  seared scallops, pork chops and roasted chicken! Don't leave w/o devouring your ice cream. Totally perfect service, Perfectly achieves that holy grail of classy and clubby, while casual and unstuffy. Great space, ambience, food, drinks and staff overall - but Dimitri is a GEM, truly enchanting., Like the best staff in town bringing you perfect drinks and oysters while you watch the sunset from an outdoor terrace in the Hollywood hills? Then this is your place.","bar, restaurant, food, point_of_interest, establishment",https://www.sunsettowerhotel.com/restaurants-and-bar/tower-bar
"3715 Evans St W, Los Angeles, CA 90027, USA","Arts and Entertainment, Sports Bar, Restaurant","10000, 13065, 13022",Los Angeles,,587,5ac84f9de7a237458ddf3af9,"{'tuesday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'monday': 'Closed', 'sunday': '10:00\u202fAM\u2009–\u200910:00\u202fPM', 'friday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'saturday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'wednesday': '4:00\u202fPM\u2009–\u200912:00\u202fAM', 'thursday': '4:00\u202fPM\u2009–\u200912:00\u202fAM'}",ChIJPbFV0wPBwoARRXgNp8BkmIs,,False,2025-05-11 23:54:12.533456+00:00,34.1058043,-118.2728703,"{'lat': 34.1058043, 'lng': -118.2728703}",Trophy Wife -Bar - Kitchen - Garden,ChIJPbFV0wPBwoARRXgNp8BkmIs,,,4.5,{},CA,"A Arts and Entertainment, Sports Bar, and more in downtown LA.","Food is great, especially the wings! 2 for 1 drinks with a really solid beer selection on tap.","bar, restaurant, food, point_of_interest, establishment",http://www.trophywifela.com/
"FARMERS AND MERCHANTS BANK BUILDING, 118 4th St, Los Angeles, CA 90013, USA","Cocktail Bar, Taco Restaurant, Tex-Mex Restaurant","13009, 13306, 13307",Los Angeles,,501,50c92ed6e4b08539f9ff721c,"{'tuesday': '5:00\u2009–\u200910:00\u202fPM', 'monday': 'Closed', 'sunday': '4:00\u2009–\u20099:00\u202fPM', 'friday': '5:00\u2009–\u200910:00\u202fPM', 'saturday': '5:00\u2009–\u200910:00\u202fPM', 'wednesday': '5:00\u2009–\u200910:00\u202fPM', 'thursday': '5:00\u2009–\u200910:00\u202fPM'}",ChIJPfW-MErGwoARpWWpGbfDuPo,http://instagram.com/bar_ama,False,2025-05-11 23:49:14.781181+00:00,34.0484148,-118.2479281,"{'lat': 34.0484148, 'lng': -118.2479281}",Bar Amá,ChIJPfW-MErGwoARpWWpGbfDuPo,,2,4.4,{},CA,Reimagined cantina features Tex-Mex comfort food with an upmarket twist along with a tequila menu.,"Super Nacho Hour happy hour is outstanding. Vegan nachos kickass even for omnivores. Off menu puffy tacos are also awesome. Check their site for daily happy hour times., The best Tex-mex in Los Angeles. The puffy tacos are the best tacos I’ve had in California and the guacamole is the best I’ve ever had. The spicy margaritas are bomb (though a bit pricy)., Guacamole, chicken & shrimp puffy tacos with braised Brussels sprouts in chipotle sauce is a perfect meal for sitting at the bar. Recommend enjoying a mezcal (or tequila) margarita or two.","bar, restaurant, food, point_of_interest, establishment",http://bar-ama.com/
"1 World Wy, Los Angeles, CA 90045, USA",Airport Lounge,19035,Los Angeles,,1527,4ce8adee595cb1f744a7ca14,,ChIJPzmINiexwoARkBbGOR6EeV4,,False,2025-05-11 23:55:50.987098+00:00,33.9429517,-118.4100502,"{'lat': 33.9429517, 'lng': -118.4100502}",LA International Lounge,ChIJPzmINiexwoARkBbGOR6EeV4,,,3.3,{},CA,A Airport Lounge in downtown LA.,"Food options aren’t great but the bar is!!!, Food is just OK. Comfy chairs.  Courteous staff and relaxing waterfall and lounge music., Tomato & Chipotle Soup is great","night_club, bar, point_of_interest, establishment",
